quality,quality,quality,quality,quality,quality,quality,quality,temperature,temperature,temperature,temperature,temperature,temperature,temperature,temperature,humidity,humidity,humidity,humidity,humidity,humidity,humidity,humidity
count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
8759.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8759.0,8.59446283822339,8.64451826224333,-20.8,1.9,8.9,15.0,34.1,8759.0,76.74734558739583,17.26274884848853,16.0,66.0,82.0,90.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,8.763287671232817,8.917305219619074,-15.2,1.8,8.8,15.4,33.5,8760.0,75.86997716894977,17.410751016006397,14.0,65.0,81.0,90.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,8.448527397260284,7.746770821298031,-10.0,1.7,8.0,14.3,30.8,8760.0,79.23744292237443,15.992199401123315,21.0,69.0,84.0,92.0,100.0
8784.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8784.0,8.083561020036356,8.95262065678577,-14.5,0.8,8.0,14.625,34.2,8784.0,77.10507741347905,17.078910205486014,18.0,67.0,82.0,91.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,8.307283105022846,8.498308699507797,-13.9,0.8,8.7,14.8,29.7,8760.0,80.14851598173516,16.533082662370717,24.0,70.0,86.0,94.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,7.421392694063873,8.453903069606472,-17.0,1.5,7.8,13.6,29.1,8760.0,80.73196347031964,14.207643560556468,26.0,73.0,85.0,92.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,7.349965753424689,8.216541198244032,-14.1,0.7,7.2,13.9,29.5,8760.0,81.23127853881279,15.111661226389536,24.0,72.0,86.0,93.0,100.0
8784.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8784.0,6.628346994535547,9.443228630013733,-28.1,0.7,7.1,13.7,29.9,8784.0,80.35063752276866,14.711634943580572,22.0,72.0,85.0,92.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,8.19984018264844,7.872427570658541,-19.2,2.5,8.3,13.6,33.7,8760.0,78.1027397260274,15.535505387513492,20.0,69.0,83.0,90.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,8.087773972602786,8.584967098043604,-14.2,1.2,7.8,14.5,31.6,8760.0,77.80776255707762,15.572245708745044,24.0,68.0,82.0,90.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,8.50791095890408,8.386842958261878,-18.0,1.8,8.2,15.0,31.0,8760.0,77.8255707762557,17.134970114905176,15.0,67.0,84.0,92.0,100.0
8784.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8784.0,8.235541894353409,8.038304516444901,-20.0,2.2,8.8,14.1,29.8,8784.0,79.51889799635701,15.562440526977491,24.0,70.0,85.0,92.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,8.842682648401869,8.492625028064573,-20.9,3.0,9.6,14.6,30.1,8760.0,78.7791095890411,15.48720723606802,22.0,70.0,84.0,91.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,7.132728310502285,9.339147160611837,-22.2,0.6,6.8,14.0,33.0,8760.0,76.27465753424657,16.731410027640486,21.0,66.0,81.0,90.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,7.046575342465783,10.26671052705148,-24.4,0.4,9.0,14.4,31.9,8760.0,77.77465753424657,15.460393489987053,22.0,69.0,82.0,90.0,100.0
8784.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8784.0,8.011168032786914,9.183803012877885,-16.0,1.0,7.7,14.8,32.2,8784.0,78.68010018214936,16.152266617958567,22.0,69.0,84.0,91.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,7.5866210045661955,7.986386922021896,-17.3,1.6,7.7,13.2,32.6,8760.0,78.3708904109589,14.641321807293469,18.0,70.0,82.0,90.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,8.767203196347019,8.163467104619516,-18.0,2.6,9.6,14.5,33.6,8760.0,78.30970319634703,15.07197321744026,23.0,70.0,82.0,90.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,8.975057077625575,8.505852333246624,-14.8,2.4,8.8,15.2,33.6,8760.0,75.88036529680365,16.39378215923761,17.0,66.0,80.0,89.0,100.0
8784.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8784.0,8.20521402550098,8.350874286840904,-17.0,1.2,9.149999999999999,14.4,30.0,8784.0,77.57137978142076,15.566150742692196,23.0,69.0,82.0,90.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,7.57936073059356,8.713057996909285,-19.0,0.8,8.0,14.0,30.2,8760.0,78.54600456621004,15.415356948154,21.0,69.0,83.5,90.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,7.540479452054837,8.467689649986161,-17.4,0.6,7.3,14.3,30.5,8760.0,79.71963470319635,14.553245098484666,25.0,72.0,84.0,91.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,7.590045662100499,8.92157258313023,-22.0,1.2,7.8,14.0,31.0,8760.0,78.95536529680365,15.890191275382264,22.0,70.0,85.0,91.0,100.0
8784.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8784.0,7.094045992714075,8.00200104916137,-14.2,1.0,6.9,12.6,32.6,8784.0,80.39310109289617,16.234931345063796,10.0,72.0,86.0,93.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,7.449726027397339,8.615583653604443,-22.4,0.3,6.9,14.2,29.9,8760.0,79.08287671232877,16.525367656238913,14.0,70.0,85.0,92.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,8.36795662100456,7.026526447344524,-9.2,2.7,7.2,13.7,32.8,8760.0,79.5041095890411,16.536121025086594,24.0,70.0,86.0,92.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,8.060936073059333,7.931628805554344,-17.1,1.8,7.2,14.1,29.9,8760.0,80.2884703196347,15.614739025599256,25.0,72.0,86.0,92.0,100.0
8784.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8784.0,7.756045081967237,8.602465820620244,-19.5,1.3,7.3,13.9,30.9,8784.0,76.96265938069217,19.1700556617491,17.0,65.0,85.0,92.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,8.414611872146178,7.550803007785157,-14.2,2.4,8.5,14.0,29.8,8760.0,79.21849315068494,16.648744878493964,25.0,70.0,86.0,92.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,7.199155251141553,7.819589028263563,-16.3,1.0750000000000002,7.25,12.8,28.0,8760.0,79.17819634703196,16.178839943386617,23.0,70.0,85.0,92.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,7.919326484018262,8.27197463347331,-17.6,1.3,7.8,14.0,29.8,8760.0,78.80034246575343,16.312823439930533,23.0,70.0,85.0,91.0,99.0
8784.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8784.0,7.1292008196721515,8.021967874187167,-16.9,1.0,6.9,13.0,34.1,8784.0,78.7330373406193,15.53175623463685,23.0,70.0,84.0,90.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,8.0717922374429,8.74618413598202,-16.9,1.2,9.0,14.4,29.3,8760.0,78.39269406392694,16.324546688080098,20.0,69.0,84.0,91.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,8.318356164383557,8.747410350747371,-19.2,1.8749999999999998,8.3,14.8,30.1,8760.0,78.41917808219178,16.789961806219136,23.0,68.0,84.0,92.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,8.601267123287691,8.96004613568574,-17.9,2.1,8.7,14.8,36.2,8760.0,77.46906392694063,16.915576543549605,19.0,66.0,83.0,91.0,100.0
8784.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8784.0,7.223861566484533,7.894557873537608,-16.4,0.9,7.3,13.0,34.2,8784.0,79.81136156648452,16.827880154922813,22.0,69.0,85.0,93.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,7.07757990867577,9.681167412909153,-25.6,0.4,7.5,14.2,31.1,8760.0,79.28869863013699,17.23105733306017,15.0,69.0,86.0,93.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,7.739189497716892,9.050874062629106,-23.0,1.0,7.7,14.4,31.1,8760.0,79.82739726027397,16.440571394892665,23.0,70.0,85.0,93.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,7.479075342465793,9.08304215631339,-25.1,0.9,7.8,14.1,30.1,8760.0,82.15730593607306,15.75250713502268,24.0,74.0,88.0,94.0,100.0
8784.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8784.0,8.815232240437146,7.837211601064627,-14.2,2.0,8.9,14.4,33.3,8784.0,78.91382058287796,17.074455574126564,23.0,68.0,85.0,93.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,8.880205479452012,7.892354957112222,-14.5,3.0,8.8,14.7,31.7,8760.0,78.23481735159817,17.843690857721562,22.0,66.0,84.0,93.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,8.921997716894952,8.163862063969173,-17.2,2.9,9.1,14.6,32.0,8760.0,76.20559360730594,18.910019796846278,18.0,63.0,82.0,92.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,7.854235159817347,8.975966457226619,-16.6,1.0750000000000002,7.7,14.5,32.8,8760.0,77.73299086757991,17.23130773229372,22.0,67.0,83.0,92.0,100.0
3289.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3289.0,4.420796594709638,6.518238904515429,-12.8,0.2,3.8,8.5,26.4,3289.0,75.84797810884767,18.327548211232223,21.0,63.0,81.0,91.0,100.0
482.0,9.985477178423237,0.31884126307199384,3.0,10.0,10.0,10.0,10.0,482.0,2.746058091286308,4.202335137002639,-9.9,0.7,3.5,5.3,13.2,482.0,93.66390041493776,7.223136749754552,58.0,91.0,95.0,100.0,100.0
8563.0,9.977110825645218,0.3996485435988293,3.0,10.0,10.0,10.0,10.0,8563.0,8.264416676398453,9.236749872574972,-14.8,0.9,7.8,15.1,34.1,8563.0,75.07964498423449,19.655487824078897,17.0,62.0,80.0,91.0,100.0
8736.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,8736.0,7.081284340659351,7.992709972613767,-13.5,0.3,7.1,13.1,28.2,8736.0,79.62362637362638,17.079987866503885,27.0,68.0,86.0,93.0,100.0
8759.0,6.472428359401758,3.5000912043833505,3.0,3.0,3.0,10.0,10.0,8759.0,7.096221029797899,8.6117772067447,-18.2,0.2,7.6,13.4,30.2,8759.0,80.0324237926704,16.004412469761828,24.0,71.0,86.0,93.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,7.729771689497736,8.71113140920952,-14.9,0.6,8.3,14.1,30.9,8760.0,77.90285388127855,15.807330969220416,15.0,69.0,83.0,91.0,96.0
8759.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8759.0,8.057209727137828,7.426033699232655,-10.7,2.3,7.8,13.5,31.4,8759.0,80.12855348784107,16.715057723194736,22.0,71.0,86.0,93.0,100.0
8782.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8782.0,7.629002505124103,7.500937063747103,-12.6,1.6,7.3,13.2,28.6,8782.0,78.58608517421999,16.41294087389145,15.0,69.0,83.0,92.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,7.466484018264842,8.300761795610082,-22.5,0.9,7.7,13.9,31.5,8760.0,85.23424657534247,16.422430862028946,23.0,76.0,91.0,100.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,6.442853881278527,8.591742682181108,-15.2,0.0,6.7,12.6,30.9,8760.0,84.02956621004566,17.2997367917686,21.0,74.0,91.0,97.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,8.21446347031959,7.762345090915448,-14.3,2.0,8.3,14.0,31.0,8760.0,81.38675799086758,18.351466043961498,21.0,70.0,88.0,96.0,100.0
8784.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8784.0,7.630487249544628,8.573367590816945,-19.2,1.9,7.4,13.9,31.0,8784.0,81.2278005464481,17.625886802840267,16.0,70.0,87.0,95.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,7.033390410958911,8.291744369862545,-12.8,0.3,6.95,12.9,32.0,8760.0,83.05239726027398,16.208345488794894,24.0,74.0,89.0,95.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,8.643002283105,6.726647400750182,-17.6,3.1,8.7,13.5,31.5,8760.0,83.29406392694064,18.015496403543352,22.0,72.0,90.0,99.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,8.371757990867563,8.107010865737273,-11.5,1.9,8.0,13.8,32.9,8760.0,79.63504566210045,18.488797288721592,12.0,68.0,85.0,95.0,100.0
8784.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8784.0,7.835439435337001,7.723077713927195,-11.2,1.5,7.15,13.4,30.9,8784.0,82.23144353369763,16.28060916217704,28.0,72.0,87.0,95.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,7.84018264840184,8.318559558066882,-16.9,1.4,7.6,14.0,30.4,8760.0,80.24326484018265,17.24438884177971,21.0,69.0,86.0,94.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,8.899474885844764,8.566341694224118,-17.2,2.0,9.0,15.3,31.8,8760.0,78.78207762557078,18.3032796304929,24.0,66.0,84.0,94.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8755.0,8.454014848657911,7.844411493623796,-10.0,2.2,8.0,13.9,33.5,8755.0,80.0093660765277,18.562416649115132,17.0,68.0,86.0,96.0,100.0
2064.0,1.302325581395349,0.7165885807029346,1.0,1.0,1.0,1.0,3.0,2035.0,2.5766093366093332,4.3819188361424715,-8.2,-0.5,2.1,5.4,16.4,2035.0,83.16068796068797,15.536306560828534,25.0,74.0,88.0,96.0,100.0
8783.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8783.0,9.934304907207093,6.966828338628445,-10.1,5.3,10.3,14.5,30.8,8783.0,80.62290789024252,15.049675094275097,16.0,72.0,85.0,93.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,9.970410958904138,7.071867231827843,-9.3,4.4,10.0,15.1,32.1,8760.0,80.61301369863014,15.354888149111943,19.0,72.0,86.0,94.0,98.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,9.453242009132484,7.447437825610615,-16.2,4.3,9.3,14.9,30.7,8760.0,80.79554794520548,14.319239647623423,29.0,73.0,85.0,93.0,99.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,9.626757990867652,6.508065621442284,-6.6,4.475,8.9,14.5,29.4,8760.0,80.58949771689498,15.04123735183788,22.0,71.0,86.0,93.0,99.0
8784.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8784.0,8.752925774134763,7.268384878473006,-6.6,2.6,8.2,14.3,33.2,8784.0,82.1309198542805,15.717662349440664,20.0,74.0,88.0,95.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,9.835878995433852,7.144120836196315,-15.8,4.6,10.0,15.0,31.7,8760.0,82.63721461187215,15.153697736538692,18.0,75.0,88.0,95.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,8.811666666666664,7.201501217215608,-16.1,4.1,9.3,14.025,29.3,8760.0,80.76335616438357,14.555280756178162,28.0,72.0,85.0,93.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,8.582568493150676,7.654439713995165,-11.3,2.4,8.6,14.4,29.2,8760.0,81.64680365296803,13.728497849877746,30.0,73.75,86.0,93.0,100.0
8784.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8784.0,7.907320127504559,7.813326585694123,-21.6,3.0,8.7,13.6,27.4,8784.0,81.5167349726776,12.717494344852854,30.0,74.0,85.0,92.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,9.625559360730657,6.483217175927216,-11.7,5.0,9.5,14.0,33.2,8760.0,79.77454337899543,15.608090249583002,24.0,71.0,84.0,93.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,9.21242009132421,7.106336556870396,-10.7,3.4,9.3,14.5,28.9,8760.0,81.42408675799086,14.045298487425406,30.0,73.0,86.0,93.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,10.130570776255817,7.754602308553427,-8.0,4.5,9.4,15.9,35.1,8760.0,74.07397260273973,19.00226239753704,15.0,61.0,80.0,90.0,100.0
8784.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8784.0,9.504257741348004,6.730720149686986,-14.3,4.8,9.8,14.3,30.3,8784.0,79.3690801457195,15.816433322293285,20.0,70.0,84.0,92.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,9.821152968036438,6.894478170592733,-11.6,5.1,10.1,14.6,31.6,8760.0,81.35684931506849,14.019340159547003,28.0,73.0,85.0,93.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,7.906541095890336,6.989581364666549,-14.8,3.0,8.0,13.1,27.9,8760.0,81.55114155251141,13.453047358384172,31.0,74.0,85.0,93.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,7.878515981735122,8.696891618066207,-18.3,1.975,9.7,14.1,33.3,8760.0,79.52203196347033,15.355704640652878,25.0,70.0,84.0,92.0,100.0
8784.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8784.0,9.181580145719431,7.781890564144056,-9.0,3.2,8.7,15.0,34.3,8784.0,78.26127049180327,16.71531420044082,25.0,68.0,84.0,92.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,8.582397260273936,6.611587817213535,-9.7,3.3,8.8,13.6,27.5,8760.0,81.34977168949771,14.26037096661294,24.0,73.0,86.0,92.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,9.469497716894967,7.237618721786454,-11.2,4.0,10.0,14.8,31.0,8760.0,81.2420091324201,14.45001518215863,24.0,73.0,86.0,93.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,9.983299086757937,6.666284914962866,-6.1,4.9,9.4,14.9,30.6,8760.0,79.91095890410959,14.478034699093953,22.0,71.0,84.0,91.0,100.0
8784.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8784.0,9.282456739526426,7.5414360819874755,-17.2,3.1,10.0,15.0,30.6,8784.0,79.47768670309654,15.282290513750603,19.0,71.0,84.0,91.25,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,9.197328767123258,8.169899542423849,-15.7,2.4,9.4,15.4,32.6,8760.0,80.06130136986302,13.558565322005679,23.0,73.0,84.0,90.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,9.07785388127854,7.627276806601869,-11.5,3.4,9.3,14.5,30.3,8760.0,80.41255707762556,13.511172319758616,28.0,73.0,85.0,91.0,99.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,9.652271689497727,7.131599038882872,-16.7,4.7,9.2,15.0,31.0,8760.0,78.0615296803653,15.047202192179844,26.0,69.0,82.0,90.0,100.0
8784.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8784.0,9.08286657559195,6.56203592977218,-12.0,4.4,8.9,13.4,32.0,8784.0,79.25455373406193,14.365350491964744,22.0,70.0,83.0,90.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,9.57518264840182,7.31881597841644,-11.1,3.8,8.1,15.125,31.7,8760.0,78.7791095890411,15.938042132391901,23.0,69.0,84.0,91.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,10.050228310502249,5.717856487461792,-2.8,5.7,9.2,14.125,30.6,8760.0,78.93904109589042,15.279761434038404,19.0,70.0,83.0,91.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,10.243744292237423,7.1018604354666035,-7.7,4.8,8.9,15.4,32.4,8760.0,76.60342465753425,16.75403922908779,16.0,66.0,81.0,90.0,100.0
8784.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8784.0,9.964389799635693,7.872687160962721,-12.2,4.3,9.4,15.2,34.2,8784.0,73.95833333333333,19.126271771803577,15.0,62.0,80.0,89.0,99.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,9.93579908675796,6.136685780220103,-5.2,5.3,10.0,14.5,30.3,8760.0,78.2277397260274,14.789803493952183,23.0,69.0,82.0,90.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,9.097305936073035,6.931423393278559,-17.0,4.3,9.5,13.7,31.2,8760.0,79.49132420091324,14.538206239023884,28.0,71.0,83.0,91.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,8.776095890410916,7.704732262976066,-15.6,3.0,9.0,14.5,30.8,8760.0,79.33150684931506,14.490215839519815,24.0,70.0,83.0,91.0,100.0
8784.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8784.0,9.223121584699463,7.094878339042154,-8.8,3.9,9.2,14.4,29.3,8784.0,79.08356102003643,15.358780552743143,22.0,70.0,83.0,91.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,9.483801369862977,7.457024197936846,-11.5,3.5,10.0,15.1,30.5,8760.0,79.55388127853881,14.886596353872935,24.0,71.0,84.0,91.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,10.181255707762539,7.597980772215642,-12.4,4.6,10.2,15.5,30.9,8760.0,76.71883561643835,17.37055921519843,22.0,65.0,81.0,91.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,10.12753424657531,7.47313702534793,-7.7,4.7,9.7,15.0,33.8,8760.0,77.09885844748858,16.831116795646892,17.0,66.0,82.0,91.0,100.0
8784.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8784.0,9.247313296903435,6.371769119816565,-5.2,4.2,9.2,13.6,31.6,8784.0,78.93283242258651,16.311532083686917,19.0,69.0,83.0,92.0,99.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,8.341027397260266,8.244062754437321,-22.5,2.6,9.4,14.3,31.4,8760.0,80.82146118721461,14.924297173140282,24.0,72.0,85.0,93.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,8.951917808219104,7.647767873045329,-15.8,3.9,9.05,14.2,33.2,8760.0,78.89029680365297,15.62003733352623,29.0,69.0,83.0,92.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,8.45676940639262,7.789064369709271,-17.3,3.2,9.1,14.2,30.4,8760.0,82.50570776255708,14.64672357709295,22.0,73.0,87.0,95.0,100.0
8784.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8784.0,10.08343579234965,6.138194102243697,-7.8,5.3,9.8,14.4,28.9,8783.0,81.19082318114539,15.605366481827732,28.0,72.0,87.0,94.0,100.0
6553.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6553.0,11.665222035708885,6.889019993776653,-4.6,6.1,11.2,16.6,30.6,6553.0,78.14665038913475,18.91507944227823,25.0,63.0,84.0,95.0,100.0
5128.0,9.998634945397816,0.09775163535864048,3.0,10.0,10.0,10.0,10.0,5128.0,11.713221528861158,7.73047038275594,-7.8,5.3,12.2,17.3,32.0,5128.0,79.22035881435258,18.220669094165604,28.0,68.0,85.0,94.0,100.0
8759.0,6.472428359401758,3.5000912043833505,3.0,3.0,3.0,10.0,10.0,8759.0,9.01247859344671,8.534480834054458,-15.5,1.7,9.1,15.3,34.1,8759.0,77.84210526315789,19.153556213936916,13.0,65.0,84.0,93.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,9.65002283105021,9.61913776767301,-22.3,2.2,9.8,16.4,36.5,8760.0,76.09657534246575,20.084461163619657,15.0,64.0,82.0,93.0,100.0
8293.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8293.0,9.602013746533181,7.680712215120637,-13.6,3.9,8.8,14.9,37.3,8293.0,77.20680091643555,18.784790320213183,17.0,67.0,82.0,92.0,100.0
8782.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8782.0,9.766761557731716,7.653100952230059,-9.1,4.0,8.9,15.2,32.8,8782.0,78.29093600546572,19.042253254506694,14.0,68.0,83.0,94.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,9.278527397260326,8.629261009203141,-18.7,2.9,9.4,16.0,31.4,8760.0,79.90764840182648,18.41711494840728,20.0,69.0,86.0,95.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,7.908801369863018,9.778133881528236,-24.0,0.3,8.4,14.7,36.6,8759.0,79.72611028656239,17.991561096126816,16.0,69.0,87.0,94.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,9.758538812785396,8.52767253798106,-19.4,3.3,9.45,16.1,31.3,8760.0,75.8324200913242,19.52256370240764,14.0,63.0,81.0,93.0,100.0
8784.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8784.0,9.196687158469889,9.247477191480806,-24.0,3.0,8.8,15.9,37.0,8784.0,78.37215391621129,19.596517630119692,22.0,65.0,84.0,95.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,8.94582191780818,8.885604931940708,-16.9,1.7,9.0,15.2,35.7,8760.0,81.06381278538812,18.332243844186234,18.0,71.0,87.0,96.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,10.471130136986346,7.879260763440303,-13.7,4.9,10.3,16.025,34.7,8760.0,79.97043378995434,18.358132967433168,20.0,69.0,85.0,95.0,100.0
8627.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8520.0,10.27595070422533,8.096104010002524,-10.4,4.0,9.5,15.5,36.9,8519.0,77.38478694682475,20.40562108167944,16.0,64.0,83.0,95.0,100.0
8763.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8671.0,9.608326605927786,8.409018191541799,-15.3,3.3,8.7,15.8,34.3,8653.0,80.86836935166994,18.206859195445634,24.0,70.0,87.0,96.0,100.0
